"","site","box","x","y","rugosity","rugosity_theory","fractal","fractal_theory","height","latitude","longitude","SEC_NAME","REGION","REEF_ZONE","DEPTH_BIN","depth","habitat","wave_max","age","CORAL"
"104","HAW-3751",4,17.690241053,-1.611482111,2.38022246971524,1.63090789588254,2.23442520266059,2.24064748173374,1.01822492334602,19.67757,-156.0359,"HAW_KONA","MHI","Forereef","Mid",14.01683906304,"AGR",31.272677,0.30000001,2.78745644599303
"105","HAW-3751",1,12.962241053,-0.549482111,2.0813109413838,1.49515878517328,2.21885202092323,2.22929964251302,0.932912638257673,19.67757,-156.0359,"HAW_KONA","MHI","Forereef","Mid",14.01683906304,"AGR",31.272677,0.30000001,2.78745644599303
"106","HAW-3757",2,5.156738277,-1.186651394,1.77172165480433,1.34411746415606,2.38173749381828,2.3339685748008,0.432928650287403,19.95025,-155.8701,"HAW_KONA","MHI","Forereef","Mid",9.9108963072,"AGR",27.64135,0.30000001,6.22837370242214
"107","HAW-3757",1,3.320738277,-0.738651394,2.20052357207314,1.57062042828211,2.35735565954378,2.33936856271555,0.567336057061318,19.95025,-155.8701,"HAW_KONA","MHI","Forereef","Mid",9.9108963072,"AGR",27.64135,0.30000001,6.22837370242214
"108","HAW-3757",3,5.404738277,-0.422651394,1.94225005243064,1.42759263513475,2.39568938015749,2.36105055551906,0.425461090668873,19.95025,-155.8701,"HAW_KONA","MHI","Forereef","Mid",9.9108963072,"AGR",27.64135,0.30000001,6.22837370242214
"109","HAW-3757",5,16.706738277,-0.906651394,2.42847231316017,1.68181478729821,2.39102713949204,2.33729274026387,0.640430312320141,19.95025,-155.8701,"HAW_KONA","MHI","Forereef","Mid",9.9108963072,"AGR",27.64135,0.30000001,6.22837370242214
"110","HAW-3757",4,4.098738277,-0.626651394,1.99568584379073,1.46086966242613,2.38275654911836,2.34838185543821,0.475599359174391,19.95025,-155.8701,"HAW_KONA","MHI","Forereef","Mid",9.9108963072,"AGR",27.64135,0.30000001,6.22837370242214
"111","HAW-3759",5,18.610527424,-1.025366682,2.99097592629653,2.04727004589187,2.1753290905447,2.17957999738744,1.95124069578565,19.20974,-155.9002,"HAW_KONA","MHI","Forereef","Mid",6.79604318208,"AGR",61.795494,0.30000001,12.1863799283154
"112","HAW-3759",4,0.902527424,-1.325366682,2.16390267816189,1.55627643039993,2.22069641418491,2.20566530804239,1.13436335406367,19.20974,-155.9002,"HAW_KONA","MHI","Forereef","Mid",6.79604318208,"AGR",61.795494,0.30000001,12.1863799283154
"113","HAW-3759",2,13.284527424,-0.977366682,1.71077879795071,1.30263351461718,2.30026281533752,2.30391132704016,0.471853124797712,19.20974,-155.9002,"HAW_KONA","MHI","Forereef","Mid",6.79604318208,"AGR",61.795494,0.30000001,12.1863799283154
"114","HAW-3759",3,0.212527424,-0.887366682,2.23809551721315,1.60122122157664,2.2493727746267,2.2571148598805,0.905778032408398,19.20974,-155.9002,"HAW_KONA","MHI","Forereef","Mid",6.79604318208,"AGR",61.795494,0.30000001,12.1863799283154
"115","HAW-3759",1,13.730527424,-1.471366682,1.82665925659771,1.37796779842041,2.3280936964609,2.32957098039206,0.4677595543262,19.20974,-155.9002,"HAW_KONA","MHI","Forereef","Mid",6.79604318208,"AGR",61.795494,0.30000001,12.1863799283154
"116","HAW-3774",2,11.762447253,-1.206345356,2.47795657271572,1.69607925440962,2.36664390377531,2.35363351524794,0.595003252841596,19.89396,-155.9072,"HAW_KONA","MHI","Forereef","Shallow",5.94653778432,"AGR",26.899384,0.30000001,35.5102040816327
"117","HAW-3774",3,7.386447253,-1.270345356,3.53561555675787,2.27249157499003,2.36306861491078,2.36248244922765,0.845724148184825,19.89396,-155.9072,"HAW_KONA","MHI","Forereef","Shallow",5.94653778432,"AGR",26.899384,0.30000001,35.5102040816327
"118","HAW-3774",1,9.514447253,-1.698345356,3.43905034704023,2.19772421205819,2.40077574339801,2.38321920948654,0.726683023779731,19.89396,-155.9072,"HAW_KONA","MHI","Forereef","Shallow",5.94653778432,"AGR",26.899384,0.30000001,35.5102040816327
"119","HAW-3774",5,5.616447253,-0.496345356,3.77322824617992,2.40191015507398,2.32154984745888,2.3077826151711,1.20934294254445,19.89396,-155.9072,"HAW_KONA","MHI","Forereef","Shallow",5.94653778432,"AGR",26.899384,0.30000001,35.5102040816327
"120","HAW-3774",4,15.622447253,-0.888345356,3.77734519850452,2.42130044401759,2.3524564676217,2.35457392902627,0.953011847921481,19.89396,-155.9072,"HAW_KONA","MHI","Forereef","Shallow",5.94653778432,"AGR",26.899384,0.30000001,35.5102040816327
"121","HAW-3798",2,1.433936006,-1.165941095,1.94801680705224,1.41367381039728,2.14147443421304,2.12737241918074,1.43921454273954,19.80359,-155.0842,"HAW_PUNA","MHI","Forereef","Deep",21.66238764288,"ROB",37.377117,0.375,2.02020202020202
"122","HAW-3798",3,4.855936006,-1.955941095,2.85946406364946,1.95426709830981,2.13834633585225,2.16113825484565,2.02218502360649,19.80359,-155.0842,"HAW_PUNA","MHI","Forereef","Deep",21.66238764288,"ROB",37.377117,0.375,2.02020202020202
"123","HAW-3798",1,9.285936006,-1.759941095,2.83688744469638,1.92852958637128,2.13050432918469,2.16128763608272,1.98444920148986,19.80359,-155.0842,"HAW_PUNA","MHI","Forereef","Deep",21.66238764288,"ROB",37.377117,0.375,2.02020202020202
"124","HAW-3798",4,7.571936006,-1.599941095,3.18434011482907,2.15436469598201,2.13491527893006,2.16249141375727,2.28178565878411,19.80359,-155.0842,"HAW_PUNA","MHI","Forereef","Deep",21.66238764288,"ROB",37.377117,0.375,2.02020202020202
"125","HAW-3798",5,-0.040063994,-0.983941095,2.07721506340096,1.50669445730309,2.11881863477277,2.14911482180948,1.44660876740365,19.80359,-155.0842,"HAW_PUNA","MHI","Forereef","Deep",21.66238764288,"ROB",37.377117,0.375,2.02020202020202
"126","HAW-3804",3,9.216896185,-2.147598861,2.72082095771751,1.8507308853041,2.25659105326842,2.24798324972053,1.18386534543055,19.50603,-154.808,"HAW_PUNA","MHI","Forereef","Mid",15.71584985856,"AGR",52.560625,0.2,0
"127","HAW-3804",4,-0.883103815,-1.709598861,2.94618371180728,1.9561287558828,2.2299295258598,2.23552589731172,1.36525162470083,19.50603,-154.808,"HAW_PUNA","MHI","Forereef","Mid",15.71584985856,"AGR",52.560625,0.2,0
"128","HAW-3804",1,13.052896185,-1.223598861,3.05681339922171,2.00997491275277,2.1253769605207,2.12123183812208,2.5943205072904,19.50603,-154.808,"HAW_PUNA","MHI","Forereef","Mid",15.71584985856,"AGR",52.560625,0.2,0
"129","HAW-3804",2,13.070896185,-1.569598861,2.95200662108876,1.94493406776512,2.1394166805183,2.11217703159062,2.60411896553641,19.50603,-154.808,"HAW_PUNA","MHI","Forereef","Mid",15.71584985856,"AGR",52.560625,0.2,0
"130","HAW-3804",5,12.524896185,-1.739598861,3.06932357124088,2.00897543946584,2.12921482854904,2.11676322697524,2.65472124049657,19.50603,-154.808,"HAW_PUNA","MHI","Forereef","Mid",15.71584985856,"AGR",52.560625,0.2,0
"131","HAW-3817",1,0.703415108,-1.952100937,3.95749091729607,2.53242001984189,2.09483099352484,2.09431274947817,3.99257980046798,19.85332,-155.0814,"HAW_PUNA","MHI","Forereef","Mid",11.75149133568,"ROB",64.777861,0.375,14.7766323024055
"132","HAW-3817",2,-0.068584892,-1.988100937,11.2451424739378,6.33868088415523,2.213451063879,2.21578603280415,5.64340010574453,19.85332,-155.0814,"HAW_PUNA","MHI","Forereef","Mid",11.75149133568,"ROB",64.777861,0.375,14.7766323024055
"133","HAW-3817",5,1.349415108,-1.792100937,8.5871685159609,5.01011162768032,2.24206250681603,2.24534168776289,3.78465164116107,19.85332,-155.0814,"HAW_PUNA","MHI","Forereef","Mid",11.75149133568,"ROB",64.777861,0.375,14.7766323024055
"134","HAW-3817",3,16.429415108,-0.488100937,3.68592206841251,2.38787472894409,2.1629524147619,2.17597815099042,2.41408632080701,19.85332,-155.0814,"HAW_PUNA","MHI","Forereef","Mid",11.75149133568,"ROB",64.777861,0.375,14.7766323024055
"135","HAW-3817",4,7.409415108,-0.692100937,2.10701292048965,1.4960353518482,2.07701216877863,2.04441044302425,2.48735007221428,19.85332,-155.0814,"HAW_PUNA","MHI","Forereef","Mid",11.75149133568,"ROB",64.777861,0.375,14.7766323024055
"136","HAW-3820",3,4.370146941,0.65138065,2.53961243176162,1.71780539259716,2.20754031979603,2.22620468370961,1.19166385707409,19.56728,-154.8943,"HAW_PUNA","MHI","Forereef","Deep",20.5297137792,"ROB",73.733521,0.2,11.7845117845118
"137","HAW-3820",2,2.758146941,0.07938065,3.10294173048205,2.06385629655766,2.20948009621732,2.22215791936422,1.57372425107082,19.56728,-154.8943,"HAW_PUNA","MHI","Forereef","Deep",20.5297137792,"ROB",73.733521,0.2,11.7845117845118
"138","HAW-3820",1,6.174146941,0.71738065,2.39928052634456,1.69677136467015,2.17261668500341,2.17388836722361,1.54308502161635,19.56728,-154.8943,"HAW_PUNA","MHI","Forereef","Deep",20.5297137792,"ROB",73.733521,0.2,11.7845117845118
"139","HAW-3820",4,6.254146941,1.08138065,2.27792137605208,1.62748011389614,2.15265276184485,2.14965451697005,1.64344495744032,19.56728,-154.8943,"HAW_PUNA","MHI","Forereef","Deep",20.5297137792,"ROB",73.733521,0.2,11.7845117845118
"140","HAW-3820",5,6.012146941,1.06738065,2.29089631170448,1.63204788764581,2.19684449990075,2.2182073580865,1.14806163074053,19.56728,-154.8943,"HAW_PUNA","MHI","Forereef","Deep",20.5297137792,"ROB",73.733521,0.2,11.7845117845118
"141","HAW-3835",1,15.62962918,-1.184930246,2.07175365332181,1.50854293796111,2.18197823784305,2.20647021906308,1.06985620445429,19.71435,-154.9887,"HAW_PUNA","MHI","Forereef","Mid",9.76931207424,"ROB",63.380257,0.30000001,8.50340136054422
"142","HAW-3835",4,16.00562918,-0.888930246,1.92110411496718,1.43560591127865,2.17988011917852,2.190369581706,1.06254973605084,19.71435,-154.9887,"HAW_PUNA","MHI","Forereef","Mid",9.76931207424,"ROB",63.380257,0.30000001,8.50340136054422
"143","HAW-3835",2,15.02962918,-0.664930246,1.80817982452201,1.35009713509586,2.13545917279067,2.13272445768108,1.26992835482615,19.71435,-154.9887,"HAW_PUNA","MHI","Forereef","Mid",9.76931207424,"ROB",63.380257,0.30000001,8.50340136054422
"144","HAW-3835",3,6.71362918,-1.142930246,1.94833047747848,1.42809622409343,2.19366643255939,2.21171263357717,0.9392723082688,19.71435,-154.9887,"HAW_PUNA","MHI","Forereef","Mid",9.76931207424,"ROB",63.380257,0.30000001,8.50340136054422
"145","HAW-3835",5,1.78162918,-1.120930246,1.7415471364384,1.32185277632362,2.27078942828907,2.26110956426371,0.613013477877208,19.71435,-154.9887,"HAW_PUNA","MHI","Forereef","Mid",9.76931207424,"ROB",63.380257,0.30000001,8.50340136054422
"146","HAW-3843",5,11.407881888,-0.70974041,2.43118533379532,1.72237344861216,2.1335652755031,2.15548988908531,1.74025476783483,19.53481,-154.8316,"HAW_PUNA","MHI","Forereef","Shallow",4.81386392064,"ROB",77.486137,0.2,0
"147","HAW-3843",1,14.455881888,-1.07974041,2.33492662177941,1.63184774252995,2.18011016804872,2.20541093850237,1.22835772696751,19.53481,-154.8316,"HAW_PUNA","MHI","Forereef","Shallow",4.81386392064,"ROB",77.486137,0.2,0
"148","HAW-3843",2,9.195881888,-0.84974041,2.81398763721253,1.8792687641509,2.15757610884932,2.18187683125135,1.71689159587979,19.53481,-154.8316,"HAW_PUNA","MHI","Forereef","Shallow",4.81386392064,"ROB",77.486137,0.2,0
"149","HAW-3843",3,0.927881888,-1.24174041,2.61838633138381,1.8176624203876,2.20360313117886,2.22272083703438,1.31913476409723,19.53481,-154.8316,"HAW_PUNA","MHI","Forereef","Shallow",4.81386392064,"ROB",77.486137,0.2,0
"150","HAW-3843",4,16.781881888,-0.99174041,2.10343835877223,1.52470464400759,2.08291729805892,2.10980440568157,1.8194683520017,19.53481,-154.8316,"HAW_PUNA","MHI","Forereef","Shallow",4.81386392064,"ROB",77.486137,0.2,0
"151","HAW-3854",2,8.449162552,-0.252580068,1.97452098706482,1.43091399441389,2.18909391970427,2.19458804738125,1.03245743438999,19.64772,-154.9813,"HAW_PUNA","MHI","Forereef","Shallow",4.67227968768,"ROB",40.965771,0.30000001,7.98611111111111
"152","HAW-3854",3,15.473162552,-0.722580068,1.72105012811054,1.32147232371342,2.21090946859561,2.23605381545381,0.699570735097327,19.64772,-154.9813,"HAW_PUNA","MHI","Forereef","Shallow",4.67227968768,"ROB",40.965771,0.30000001,7.98611111111111
"153","HAW-3854",1,15.079162552,-0.544580068,1.77820010099622,1.35101755666224,2.21797491889422,2.23363359665941,0.74514267266357,19.64772,-154.9813,"HAW_PUNA","MHI","Forereef","Shallow",4.67227968768,"ROB",40.965771,0.30000001,7.98611111111111
"154","HAW-3854",5,7.113162552,-0.938580068,1.97838003736559,1.44207436712784,2.19808132207095,2.21580627551775,0.936688934547185,19.64772,-154.9813,"HAW_PUNA","MHI","Forereef","Shallow",4.67227968768,"ROB",40.965771,0.30000001,7.98611111111111
"155","HAW-3854",4,5.575162552,-0.426580068,2.15599145901845,1.54546779271431,2.17445294542125,2.18432596460964,1.25508685034784,19.64772,-154.9813,"HAW_PUNA","MHI","Forereef","Shallow",4.67227968768,"ROB",40.965771,0.30000001,7.98611111111111
"156","HAW-4203",2,14.005357615,-0.907952773,1.56375100463585,1.20874276215634,2.12830032669835,2.09568985697841,1.15674610268494,20.24604,-155.7834,"HAW_HAMAKUA","MHI","Forereef","Shallow",4.38911122176,"ROB",72.360847,0.43000001,2.02702702702703
"157","HAW-4203",3,15.367357615,-1.443952773,2.81698754614772,1.8402424837438,2.18574908263761,2.19538476988726,1.55181092491889,20.24604,-155.7834,"HAW_HAMAKUA","MHI","Forereef","Shallow",4.38911122176,"ROB",72.360847,0.43000001,2.02702702702703
"158","HAW-4203",1,10.523357615,-0.293952773,1.94199539900428,1.42135591778229,2.14878703548595,2.15785938869522,1.23782619686424,20.24604,-155.7834,"HAW_HAMAKUA","MHI","Forereef","Shallow",4.38911122176,"ROB",72.360847,0.43000001,2.02702702702703
"159","HAW-4203",4,15.097357615,-1.207952773,2.87355706353601,1.88556464986703,2.18957141095211,2.18801939503961,1.66967623665426,20.24604,-155.7834,"HAW_HAMAKUA","MHI","Forereef","Shallow",4.38911122176,"ROB",72.360847,0.43000001,2.02702702702703
"160","HAW-4203",5,7.783357615,-0.347952773,1.97567010914694,1.43321752459996,2.17631456684001,2.17896597291565,1.12507739175423,20.24604,-155.7834,"HAW_HAMAKUA","MHI","Forereef","Shallow",4.38911122176,"ROB",72.360847,0.43000001,2.02702702702703
"161","HAW-4208",3,13.264788241,-0.382510769,2.35394462550602,1.63910004631844,2.14553916138964,2.1629766515249,1.54897062366544,19.58307,-154.919,"HAW_PUNA","MHI","Forereef","Shallow",4.45990333824,"ROB",66.378342,0.2,1.42348754448399
"162","HAW-4208",4,-1.891211759,-0.352510769,2.36802318469836,1.67057470293699,2.16340121840796,2.18179091340808,1.44465650398688,19.58307,-154.919,"HAW_PUNA","MHI","Forereef","Shallow",4.45990333824,"ROB",66.378342,0.2,1.42348754448399
"163","HAW-4208",1,11.674788241,-1.298510769,2.2265878619882,1.53587997312921,2.17364414827518,2.19590826353716,1.16775655314635,19.58307,-154.919,"HAW_PUNA","MHI","Forereef","Shallow",4.45990333824,"ROB",66.378342,0.2,1.42348754448399
"164","HAW-4208",2,15.422788241,0.013489231,2.21455194925768,1.56070215533431,2.11887858973554,2.11202306223226,1.87207055875855,19.58307,-154.919,"HAW_PUNA","MHI","Forereef","Shallow",4.45990333824,"ROB",66.378342,0.2,1.42348754448399
"165","HAW-4208",5,5.768788241,-0.472510769,1.65828424350766,1.25146391738838,2.0658571667312,2.06880368320275,1.47807335693468,19.58307,-154.919,"HAW_PUNA","MHI","Forereef","Shallow",4.45990333824,"ROB",66.378342,0.2,1.42348754448399
"166","HAW-4219",3,15.694054701,-1.221429656,1.65377184596703,1.27198127725138,2.17267234835988,2.20257743484475,0.760116426611707,20.19658,-155.7139,"HAW_HAMAKUA","MHI","Forereef","Mid",10.12327265664,"ROB",74.27153,0.43000001,1.73010380622837
"167","HAW-4219",5,15.164054701,-0.645429656,1.75189340103119,1.31475548363836,2.18522612847456,2.20162045925076,0.829563207951698,20.19658,-155.7139,"HAW_HAMAKUA","MHI","Forereef","Mid",10.12327265664,"ROB",74.27153,0.43000001,1.73010380622837
"168","HAW-4219",4,3.012054701,-1.567429656,1.84662974119057,1.36728990466302,2.19917057659569,2.22184621117064,0.814142499042585,20.19658,-155.7139,"HAW_HAMAKUA","MHI","Forereef","Mid",10.12327265664,"ROB",74.27153,0.43000001,1.73010380622837
"169","HAW-4219",1,12.780054701,-1.853429656,1.6944815877554,1.29106534402443,2.18640218388301,2.21558262424944,0.737049907388174,20.19658,-155.7139,"HAW_HAMAKUA","MHI","Forereef","Mid",10.12327265664,"ROB",74.27153,0.43000001,1.73010380622837
"170","HAW-4219",2,7.384054701,-0.233429656,1.74913782113911,1.31800160163433,2.15467662143772,2.17215810390593,0.975383830880719,20.19658,-155.7139,"HAW_HAMAKUA","MHI","Forereef","Mid",10.12327265664,"ROB",74.27153,0.43000001,1.73010380622837
"171","HAW-4220",5,4.986181723,-1.017569693,1.80712293041859,1.32933040198353,2.28477324233654,2.27457066699962,0.578337179248905,20.24806,-155.782,"HAW_PUNA","MHI","Forereef","Deep",20.8600770838295,"ROB",72.360846,0.43000001,0
"172","HAW-4220",1,8.672181723,-1.307569693,1.54086378172267,1.19331237169392,2.37197744009519,2.37113272915524,0.257773055850901,20.24806,-155.782,"HAW_PUNA","MHI","Forereef","Deep",20.8600770838295,"ROB",72.360846,0.43000001,0
"173","HAW-4220",4,-0.111818277,-1.043569693,1.99536604372267,1.42536320843506,2.27544406283481,2.28635103224883,0.630102254018446,20.24806,-155.782,"HAW_PUNA","MHI","Forereef","Deep",20.8600770838295,"ROB",72.360846,0.43000001,0
"174","HAW-4220",2,8.464181723,-1.059569693,1.56723929544471,1.20434885153499,2.38486831707942,2.3847530316325,0.247196882901998,20.24806,-155.782,"HAW_PUNA","MHI","Forereef","Deep",20.8600770838295,"ROB",72.360846,0.43000001,0
"175","HAW-4220",3,1.586181723,-0.733569693,1.69328488694389,1.2723596275612,2.29410957884585,2.2991846522679,0.45595505248888,20.24806,-155.782,"HAW_PUNA","MHI","Forereef","Deep",20.8600770838295,"ROB",72.360846,0.43000001,0
"176","HAW-4221",2,3.781423709,-1.063445552,2.27596871781919,1.55797090373228,2.28861040062254,2.29197724285604,0.719366444681007,20.09374,-155.442,"HAW_PUNA","MHI","Forereef","Mid",7.71634069632,"AGR",88.793907,0.375,12.7090301003344
"177","HAW-4221",5,1.153423709,-0.907445552,1.74324265430719,1.29902691086741,2.27534734293164,2.28921448904659,0.506618382061647,20.09374,-155.442,"HAW_PUNA","MHI","Forereef","Mid",7.71634069632,"AGR",88.793907,0.375,12.7090301003344
"178","HAW-4221",3,-0.318576291,-0.915445552,1.79376052443251,1.30765252725401,2.29378282422177,2.29877097800687,0.489417464446859,20.09374,-155.442,"HAW_PUNA","MHI","Forereef","Mid",7.71634069632,"AGR",88.793907,0.375,12.7090301003344
"179","HAW-4221",4,7.633423709,-1.235445552,2.14017090157554,1.49887445200164,2.27787991336145,2.28515177009911,0.697059848418389,20.09374,-155.442,"HAW_PUNA","MHI","Forereef","Mid",7.71634069632,"AGR",88.793907,0.375,12.7090301003344
"180","HAW-4221",1,2.413423709,-1.157445552,1.84043157851154,1.37224487735967,2.20089888801105,2.22177743375639,0.820772108424249,20.09374,-155.442,"HAW_PUNA","MHI","Forereef","Mid",7.71634069632,"AGR",88.793907,0.375,12.7090301003344
"181","HAW-4224",1,7.131343282,-0.716434934,1.41184855338034,1.14506636291812,2.13080210498038,2.13055720721625,0.790010150157975,19.54227,-154.8433,"HAW_PUNA","MHI","Forereef","Mid",10.618817472,"ROB",78.320312,0.2,12.4161073825503
"182","HAW-4224",5,1.055343282,-1.916434934,1.76900742883652,1.31785895041083,2.11419803247679,2.12332445788573,1.26308460342107,19.54227,-154.8433,"HAW_PUNA","MHI","Forereef","Mid",10.618817472,"ROB",78.320312,0.2,12.4161073825503
"183","HAW-4224",2,11.105343282,-1.700434934,2.94123070465748,1.93825167604811,2.13566194734687,2.15254971638885,2.09279982812868,19.54227,-154.8433,"HAW_PUNA","MHI","Forereef","Mid",10.618817472,"ROB",78.320312,0.2,12.4161073825503
"184","HAW-4224",3,10.919343282,-1.596434934,2.96978212106925,1.95904475752556,2.12660341417819,2.14265417896784,2.23763194560023,19.54227,-154.8433,"HAW_PUNA","MHI","Forereef","Mid",10.618817472,"ROB",78.320312,0.2,12.4161073825503
"185","HAW-4224",4,7.323343282,-0.078434934,2.20392568381543,1.51120274862176,2.14275481776534,2.14922089795218,1.45351899116439,19.54227,-154.8433,"HAW_PUNA","MHI","Forereef","Mid",10.618817472,"ROB",78.320312,0.2,12.4161073825503
"186","HAW-4227",5,8.025968767,0.741145519,2.81122197259704,1.8836340433016,2.20993700430306,2.21295061924304,1.4609842117355,19.54917,-154.8603,"HAW_PUNA","MHI","Forereef","Mid",12.9313600380695,"ROB",80.575539,0.2,19.0311418685121
"187","HAW-4227",1,9.059968767,0.753145519,2.4436337635165,1.65377876312388,2.20842015373381,2.2326162410724,1.086265051218,19.54917,-154.8603,"HAW_PUNA","MHI","Forereef","Mid",12.9313600380695,"ROB",80.575539,0.2,19.0311418685121
"188","HAW-4227",2,10.215968767,0.395145519,1.99871525075007,1.39973276209332,2.17938812965741,2.19690285590876,0.975959797904536,19.54917,-154.8603,"HAW_PUNA","MHI","Forereef","Mid",12.9313600380695,"ROB",80.575539,0.2,19.0311418685121
"189","HAW-4227",3,3.691968767,1.561145519,4.02704239888215,2.63608145415918,2.17559953791925,2.19406894302637,2.4672081841637,19.54917,-154.8603,"HAW_PUNA","MHI","Forereef","Mid",12.9313600380695,"ROB",80.575539,0.2,19.0311418685121
